539.752681617626,166.19190670762646,5.0255352384140926,-2.139756300742072e-14,1.1638107214321686e-14,-1349,saved_state/neural_weights/default_0.txt
691.3400101402162,811.681287813682,2.052431119260508,-1.2558521901661374e-09,-1.2558521901661374e-09,-1077,
554.1106201408755,277.05505318858695,0.02602576013730684,2.8916082898532173e-24,1.5741182365759014e-08,-969,
439.6425703638852,799.8227697938523,0.3715916602959819,2.3034756601198233e-08,2.3034756601198233e-08,-933,
528.3276171662644,865.7564248269601,3.1813445494027777,3.7407424751145226e-08,3.7407424751145226e-08,-909,
305.6333981618377,988.9898799386025,7.301889541163459,3.265956365140296e-23,1.7779038372066108e-07,-849,
650.9868572764454,792.0300556380809,3.1201874081103975,1.6020658430764414e-07,-1.6020658430764414e-07,-837,
246.15286577476562,979.9732122847702,3.596113648621992,1.3987269031154493e-22,7.614314614844073e-07,-777,
268.7534920732917,816.5055294294162,3.2677382116681457,-4.407948426123194e-05,6.434723796925231e-05,-233,saved_state/neural_weights/default_8.txt
455.3898658996518,955.5946744325347,6.714757344867654,1.5757673313052988e-06,-1.9297584184839927e-22,-741,
534.1181182176476,783.5828119075085,4.0393811588849955,1.5757673313052988e-06,-1.9297584184839927e-22,-741,
411.2883873716288,201.398525218148,1.4797202119944057,3.5794386503677218e-06,-2.7155539880455363e-06,-281,saved_state/neural_weights/default_11.txt
538.4072292516556,150.1821130452402,0.6864545742321262,3.744661392103353e-06,3.744661392103353e-06,-681,
597.0637021585484,86.7056672629987,2.698748011968478,7.1628090215197355,-1.0602154582695522,139,saved_state/neural_weights/default_13.txt
589.8043568740707,642.8132210258995,0.8748148368358946,3.744661392103353e-06,3.744661392103353e-06,-681,
308.22109062389546,621.6444371763159,2.721901670010492,-6.081164288766059e-06,6.081164288766059e-06,-657,
625.0528833717735,481.3064592078123,2.6524612579972624,1.3966124772587837e-05,-1.710356999924218e-21,-633,
494.0565716052252,535.4128607564601,0.19309344383890092,-9.875541533594268e-06,9.875541533594268e-06,-633,
448.42658728021496,993.7918708631126,0.08383238839206042,3.2693778815823574e-21,1.779766424005483e-05,-621,
443.9465227790291,387.4204828186011,0.33631434270351246,5.1283115379836555e-05,-7.209001083589722e-06,-245,saved_state/neural_weights/default_19.txt
460.7087862268511,486.0559781319145,0.2676859437474688,3.683191370677723e-05,-4.510608522747607e-21,-585,
645.8152137142384,47.42732623037985,0.26223621132870356,7.752290080946872e-05,7.848957821699783e-05,-353,saved_state/neural_weights/default_21.txt
551.2827175208556,355.6899682217794,5.601184514513037,0.0027483451229306237,-0.0010106569586317282,-41,saved_state/neural_weights/default_22.txt
14.989272186018134,625.4594117506382,2.8116603671198677,-4.229445859506736e-05,4.229445859506736e-05,-561,
456.414675420679,57.31930866482838,3.0304626497009806,-0.05946428277311865,0.21777832895517082,139,saved_state/neural_weights/default_24.txt
469.0360194541983,708.054223850074,5.717483259340383,-5.5893550762107994e-05,0.0001677021760119456,-173,saved_state/neural_weights/default_25.txt
370.8578727604506,353.74706899925536,0.8370912364293486,-2.7610722099033818e-05,7.05979730211157e-05,-233,saved_state/neural_weights/default_26.txt
227.7439728379834,612.2079776031021,2.3492134770739264,-7.622291605267999e-05,-0.0,-549,
496.5347077999726,740.8876348288948,3.5435750501964125,-0.12531141415753275,0.3753241035123361,175,saved_state/neural_weights/default_28.txt
485.07690362624453,713.5282682684352,1.1023051609462282,0.021732084952957576,-0.02170113810732176,-317,saved_state/neural_weights/default_29.txt
335.66039436189567,551.0456983625169,1.0044161809284753,1.7843282934251312e-20,9.71343081486817e-05,-537,
220.20489529752706,536.9749902902269,5.478656582188329,-0.00011154030732318427,0.00011154030732318427,-513,
258.7831779643489,679.55285483009,5.074738109711287,-3.050240970042323e-05,-2.1909246848305664e-05,-281,saved_state/neural_weights/default_32.txt
353.6992082401372,745.6543349715699,0.27957989948902684,0.00014214085662953203,-0.00014214085662953203,-501,
66.56280010119997,678.0658965575186,6.3893923417551255,0.5247232482232586,0.00043494705837705637,115,saved_state/neural_weights/default_34.txt
362.4311359469736,802.2939852508517,5.907328626881443,2.1620947267106744e-05,5.837869789349279e-06,-245,saved_state/neural_weights/default_35.txt
459.265764954828,763.2880390611427,6.512510465549031,-0.00018113652013560183,-0.00018113652013560183,-489,
417.81164781868733,97.20135494331005,3.0412524535489966,-0.04225356484211994,0.01337681105077701,91,saved_state/neural_weights/default_37.txt
551.720286067595,748.3395269667583,1.5717855672247367,-0.000294157688052339,-0.000294157688052339,-465,
504.9391324116402,325.6926142451126,0.7472597434568353,-0.0021895045095479708,0.0007104191347550623,-65,saved_state/neural_weights/default_39.txt
409.1835656281869,278.2910141692178,0.5348585964147792,3.956631243098064e-05,-6.360401484690834e-05,-233,saved_state/neural_weights/default_40.txt
174.61107675802117,820.4733368158525,3.610071581746648,3.6222671878716e-05,-0.00011052818102697416,-233,saved_state/neural_weights/default_41.txt
250.17105999672623,585.9706801984992,2.2407150926478336,-0.0005301298918927119,-0.0,-453,
339.2886187382698,950.626736165461,5.621267098703122,-0.000477699060219995,0.000477699060219995,-441,
653.4553638817778,587.0653307621337,3.426856143663395,0.11276007379141205,-0.0107648065774179,115,saved_state/neural_weights/default_44.txt
444.666649259827,264.2886065663945,0.44438281614818553,-0.00012592971713828337,0.00010168302322768176,-209,saved_state/neural_weights/default_45.txt
391.5137909056957,876.7193963250164,7.320491519345748,-0.000608753510370497,0.000608753510370497,-429,
667.2521755470906,833.7252299166712,3.0431034894266955,0.000608753510370497,0.000608753510370497,-429,
460.7948727217839,762.9497372006251,0.1687850845137997,-0.0010970933133816305,-0.0,-417,
432.4747225429749,909.4705935397677,6.55754136685674,-0.0007757621214865676,0.0007757621214865676,-417,
